Data_Hora,ID_Veiculo,Linha,Latitude,Longitude,Numero_Passageiros,Tempo_Viagem_Minutos,Dado_Correto,Hora,Horario_Pico,Situacao
2024-03-04 00:29:00,Onibus 7,Linha 303,-23.567001,-46.651645,0,43,True,0,0,Rapida
2024-03-22 21:44:00,Onibus 5,Linha 505,-23.597435,-46.656736,12,73,True,21,0,Rapida
2024-03-19 12:57:00,Onibus 22,Linha 505,-23.597169,-46.639326,14,19,True,12,0,Rapida
2024-03-30 17:38:00,Onibus 6,Linha 505,-23.55105,-46.6751,5,38,True,17,0,Rapida
2024-03-14 05:29:00,Onibus 28,Linha 303,-23.55601,-46.65464,39,71,True,5,1,Lenta
2024-03-26 20:27:00,Onibus 3,Linha 303,-23.576352,-46.67354,8,65,True,20,0,Rapida
2024-03-13 01:47:00,Onibus 24,Linha 303,-23.560021,-46.636339,10,28,True,1,0,Rapida
2024-03-11 15:00:00,Onibus 27,Linha 202,-23.595812,-46.670513,16,53,True,15,0,Rapida
2024-03-21 00:19:00,Onibus 15,Linha 202,-23.575254,-46.661195,15,14,True,0,0,Rapida
2024-03-18 02:10:00,Onibus 14,Linha 505,-23.560953,-46.658414,7,22,True,2,0,Rapida
2024-03-28 10:34:00,Onibus 3,Linha 404,-23.550449,-46.659704,1,37,True,10,0,Rapida
2024-03-29 08:59:00,Onibus 9,Linha 404,-23.597119,-46.663313,17,27,True,8,0,Rapida
2024-03-29 06:10:00,Onibus 15,Linha 505,-23.592957,-46.652697,39,63,True,6,1,Lenta
2024-04-12 10:36:00,Onibus 12,Linha 303,-23.62443,-46.658673,20,135,False,10,0,Rapida
2024-03-21 11:44:00,Onibus 26,Linha 202,-23.593987,-46.630526,39,88,True,11,1,Lenta
2024-03-27 18:28:00,Onibus 16,Linha 404,-23.558964,-46.645972,0,78,True,18,0,Rapida
2024-03-03 14:09:00,Onibus 6,Linha 303,-23.576466,-46.656807,0,25,True,14,0,Rapida
2024-03-01 19:30:00,Onibus 9,Linha 202,-23.585294,-46.671474,18,57,True,19,0,Rapida
2024-03-29 09:41:00,Onibus 23,Linha 202,-23.573368,-46.654888,27,23,True,9,0,Rapida
2024-03-26 16:51:00,Onibus 14,Linha 202,-23.577773,-46.659189,12,66,True,16,0,Rapida
2024-03-04 06:46:00,Onibus 26,Linha 101,-23.568249,-46.659066,33,84,True,6,1,Lenta
2024-03-22 21:54:00,Onibus 17,Linha 202,-23.577253,-46.658539,8,84,True,21,0,Rapida
2024-03-18 18:20:00,Onibus 26,Linha 303,-23.552734,-46.631547,31,82,True,18,1,Lenta
2024-03-02 12:32:00,Onibus 9,Linha 404,-23.589826,-46.654631,16,90,True,12,0,Rapida
2024-03-07 18:08:00,Onibus 10,Linha 101,-23.623393,-46.603369,135,131,False,18,1,Lenta
2024-03-09 20:59:00,Onibus 7,Linha 404,-23.567347,-46.632734,27,69,True,20,0,Rapida
2024-03-26 20:46:00,Onibus 12,Linha 101,-23.576252,-46.669512,27,50,True,20,0,Rapida
2024-03-08 22:24:00,Onibus 22,Linha 303,-23.556303,-46.636269,39,89,True,22,1,Lenta
2024-03-25 06:51:00,Onibus 10,Linha 303,-23.565071,-46.674154,38,48,True,6,1,Lenta
2024-03-12 11:24:00,Onibus 19,Linha 303,-23.566097,-46.673081,39,28,True,11,1,Lenta
2024-03-10 15:26:00,Onibus 24,Linha 303,-23.590199,-46.664036,24,38,True,15,0,Rapida
2024-03-26 23:28:00,Onibus 19,Linha 505,-23.550179,-46.674392,24,31,True,23,0,Rapida
2024-03-22 05:28:00,Onibus 4,Linha 505,-23.556565,-46.640994,30,10,True,5,1,Lenta
2024-03-30 07:34:00,Onibus 16,Linha 101,-23.571009,-46.677914,19,13,True,7,0,Rapida
2024-03-14 03:07:00,Onibus 24,Linha 505,-23.57476,-46.650297,32,28,True,3,1,Lenta
2024-03-25 00:57:00,Onibus 26,Linha 505,-23.584412,-46.644285,20,90,True,0,0,Rapida
2024-03-19 03:30:00,Onibus 8,Linha 303,-23.591166,-46.633658,30,61,True,3,1,Lenta
2024-03-20 04:09:00,Onibus 14,Linha 202,-23.551297,-46.633874,40,30,True,4,1,Lenta
2024-03-24 10:05:00,Onibus 26,Linha 404,-23.57892,-46.651916,23,37,True,10,0,Rapida
2024-03-22 06:47:00,Onibus 13,Linha 202,-23.544814,-46.653759,19,64,False,6,0,Rapida
2024-03-27 05:04:00,Onibus 19,Linha 202,-23.590342,-46.663261,11,65,True,5,0,Rapida
2024-03-21 11:45:00,Onibus 2,Linha 505,-23.568627,-46.658985,30,28,True,11,1,Lenta
2024-03-13 00:45:00,Onibus 23,Linha 303,-23.58541,-46.650858,26,17,True,0,0,Rapida
2024-03-02 03:23:00,Onibus 11,Linha 303,-23.582633,-46.664166,28,47,True,3,0,Rapida
2024-03-25 10:44:00,Onibus 4,Linha 202,-23.580283,-46.66373,40,36,True,10,1,Lenta
2024-04-02 04:11:00,Onibus 8,Linha 202,-23.590272,-46.655363,10,21,False,4,0,Rapida
2024-03-03 00:38:00,Onibus 15,Linha 303,-23.567944,-46.679526,8,74,True,0,0,Rapida
2024-03-15 05:24:00,Onibus 5,Linha 505,-23.594173,-46.670073,22,87,True,5,0,Rapida
2024-03-01 10:29:00,Onibus 4,Linha 505,-23.569212,-46.671077,6,22,True,10,0,Rapida
2024-03-20 03:56:00,Onibus 19,Linha 505,-23.593023,-46.670419,2,18,True,3,0,Rapida
2024-03-09 00:00:00,Onibus 17,Linha 202,-23.58243,-46.666575,24,32,True,0,0,Rapida
2024-03-10 02:19:00,Onibus 28,Linha 404,-23.578333,-46.64276,16,48,True,2,0,Rapida
2024-03-14 09:21:00,Onibus 9,Linha 101,-23.574698,-46.630219,29,37,True,9,0,Rapida
2024-03-04 11:58:00,Onibus 30,Linha 202,-23.561326,-46.670299,4,24,True,11,0,Rapida
2024-03-02 03:46:00,Onibus 7,Linha 202,-23.573903,-46.652556,37,60,True,3,1,Lenta
2024-03-08 14:13:00,Onibus 3,Linha 505,-23.550844,-46.647605,5,56,True,14,0,Rapida
2024-03-03 13:20:00,Onibus 20,Linha 202,-23.5607,-46.64411,19,45,True,13,0,Rapida
2024-03-29 07:04:00,Onibus 14,Linha 101,-23.593655,-46.664337,22,75,True,7,0,Rapida
2024-03-15 08:00:00,Onibus 8,Linha 101,-23.57514,-46.672324,29,44,True,8,0,Rapida
2024-03-06 12:29:00,Onibus 1,Linha 101,-23.570879,-46.659,23,76,True,12,0,Rapida
2024-03-21 16:33:00,Onibus 19,Linha 505,-23.638035,-46.662088,20,127,False,16,0,Rapida
2024-03-23 06:05:00,Onibus 14,Linha 202,-23.561101,-46.641906,25,82,True,6,0,Rapida
2024-03-20 11:50:00,Onibus 24,Linha 303,-23.588674,-46.671527,4,88,True,11,0,Rapida
2024-03-11 20:02:00,Onibus 1,Linha 202,-23.584432,-46.66352,16,31,True,20,0,Rapida
2024-03-14 19:09:00,Onibus 4,Linha 101,-23.561456,-46.663144,18,56,True,19,0,Rapida
2024-03-19 02:18:00,Onibus 19,Linha 101,-23.551022,-46.639817,22,40,True,2,0,Rapida
2024-03-10 00:20:00,Onibus 22,Linha 202,-23.59366,-46.655784,24,51,True,0,0,Rapida
2024-03-19 07:53:00,Onibus 19,Linha 505,-23.59595,-46.632257,30,87,True,7,1,Lenta
2024-03-30 09:56:00,Onibus 14,Linha 303,-23.564679,-46.630513,38,17,True,9,1,Lenta
2024-03-20 19:05:00,Onibus 13,Linha 202,-23.561263,-46.645295,2,29,True,19,0,Rapida
2024-03-26 21:22:00,Onibus 9,Linha 101,-23.557728,-46.636149,9,45,True,21,0,Rapida
2024-03-14 14:40:00,Onibus 17,Linha 202,-23.557016,-46.635335,18,57,True,14,0,Rapida
2024-03-24 09:13:00,Onibus 16,Linha 404,-23.580507,-46.639165,27,41,True,9,0,Rapida
2024-03-22 11:41:00,Onibus 19,Linha 404,-23.556127,-46.6355,2,83,True,11,0,Rapida
2024-03-23 17:26:00,Onibus 9,Linha 303,-23.565629,-46.675125,16,83,True,17,0,Rapida
2024-03-01 14:45:00,Onibus 1,Linha 505,-23.59777,-46.635012,39,49,True,14,1,Lenta
2024-03-20 06:15:00,Onibus 12,Linha 404,-23.577075,-46.633322,4,78,True,6,0,Rapida
2024-03-29 03:39:00,Onibus 21,Linha 404,-23.554406,-46.644286,1,84,True,3,0,Rapida
2024-03-24 19:08:00,Onibus 24,Linha 303,-23.599962,-46.666079,1,50,True,19,0,Rapida
2024-03-24 05:50:00,Onibus 13,Linha 404,-23.560151,-46.659939,26,85,True,5,0,Rapida
2024-03-29 03:35:00,Onibus 1,Linha 505,-23.562729,-46.648846,16,82,True,3,0,Rapida
2024-03-10 08:52:00,Onibus 7,Linha 101,-23.587634,-46.66861,23,78,True,8,0,Rapida
2024-03-02 00:59:00,Onibus 13,Linha 303,-23.572165,-46.664132,36,88,True,0,1,Lenta
2024-03-22 18:07:00,Onibus 5,Linha 303,-23.581024,-46.63377,14,77,True,18,0,Rapida
2024-03-21 22:03:00,Onibus 25,Linha 505,-23.571105,-46.660754,25,60,True,22,0,Rapida
2024-03-21 23:50:00,Onibus 28,Linha 202,-23.564042,-46.643876,24,69,True,23,0,Rapida
2024-03-06 15:29:00,Onibus 22,Linha 404,-23.585935,-46.641181,22,64,True,15,0,Rapida
2024-03-14 01:34:00,Onibus 15,Linha 202,-23.572713,-46.662354,26,53,True,1,0,Rapida
2024-03-26 13:05:00,Onibus 11,Linha 101,-23.558807,-46.669129,12,37,True,13,0,Rapida
2024-03-28 21:19:00,Onibus 10,Linha 202,-23.584507,-46.664404,1,80,True,21,0,Rapida
2024-03-23 21:43:00,Onibus 17,Linha 505,-23.553735,-46.659609,16,54,True,21,0,Rapida
2024-03-13 19:29:00,Onibus 6,Linha 101,-23.596523,-46.679773,24,73,True,19,0,Rapida
2024-03-02 04:33:00,Onibus 28,Linha 404,-23.561921,-46.633368,25,36,True,4,0,Rapida
2024-03-28 16:56:00,Onibus 12,Linha 505,-23.587688,-46.671866,38,69,True,16,1,Lenta
2024-03-07 03:21:00,Onibus 15,Linha 404,-23.551522,-46.670319,37,83,True,3,1,Lenta
2024-03-09 15:41:00,Onibus 21,Linha 303,-23.57632,-46.654505,4,17,True,15,0,Rapida
2024-03-11 22:55:00,Onibus 5,Linha 505,-23.575567,-46.637454,9,87,True,22,0,Rapida
2024-03-20 14:11:00,Onibus 1,Linha 303,-23.551044,-46.675162,8,17,True,14,0,Rapida
2024-03-30 05:14:00,Onibus 21,Linha 404,-23.552324,-46.647994,8,27,True,5,0,Rapida
2024-03-02 22:15:00,Onibus 5,Linha 303,-23.562756,-46.652406,29,56,True,22,0,Rapida
2024-03-02 18:11:00,Onibus 7,Linha 505,-23.5967,-46.641456,16,27,True,18,0,Rapida
2024-04-21 03:38:00,Onibus 3,Linha 101,-23.510738,-46.603844,18,110,False,3,0,Rapida
2024-03-04 02:21:00,Onibus 2,Linha 303,-23.580011,-46.655138,27,41,True,2,0,Rapida
2024-04-29 13:19:00,Onibus 12,Linha 202,-23.632039,-46.65895,13,102,False,13,0,Rapida
2024-03-28 00:51:00,Onibus 16,Linha 202,-23.566128,-46.638087,33,77,True,0,1,Lenta
2024-04-11 20:41:00,Onibus 17,Linha 404,-23.517772,-46.637023,7,97,False,20,0,Rapida
2024-03-29 01:56:00,Onibus 21,Linha 505,-23.584703,-46.678384,31,34,True,1,1,Lenta
2024-03-13 07:22:00,Onibus 2,Linha 202,-23.556528,-46.656681,29,31,True,7,0,Rapida
2024-03-15 21:42:00,Onibus 29,Linha 303,-23.590385,-46.655073,33,14,True,21,1,Lenta
2024-03-15 13:35:00,Onibus 25,Linha 101,-23.594716,-46.639214,15,49,True,13,0,Rapida
2024-03-09 04:37:00,Onibus 3,Linha 202,-23.579251,-46.639608,19,62,True,4,0,Rapida
2024-03-05 22:43:00,Onibus 30,Linha 303,-23.574272,-46.677533,1,82,True,22,0,Rapida
2024-03-12 23:40:00,Onibus 4,Linha 505,-23.58597,-46.663694,22,74,True,23,0,Rapida
2024-03-01 06:48:00,Onibus 10,Linha 202,-23.598878,-46.635099,20,16,True,6,0,Rapida
2024-03-25 19:27:00,Onibus 1,Linha 101,-23.579474,-46.664904,7,24,True,19,0,Rapida
2024-03-23 10:21:00,Onibus 4,Linha 404,-23.576324,-46.63567,22,15,True,10,0,Rapida
2024-03-19 06:32:00,Onibus 23,Linha 505,-23.565823,-46.666043,22,71,True,6,0,Rapida
2024-03-26 03:33:00,Onibus 3,Linha 404,-23.569718,-46.63379,40,70,True,3,1,Lenta
2024-03-09 04:54:00,Onibus 2,Linha 303,-23.55317,-46.640735,23,36,True,4,0,Rapida
2024-04-29 21:02:00,Onibus 20,Linha 404,13.923719,-19.201271,3,17,False,21,0,Rapida
2024-03-01 06:29:00,Onibus 29,Linha 303,-23.597233,-46.630006,35,58,True,6,1,Lenta
2024-03-19 08:53:00,Onibus 17,Linha 101,-23.582729,-46.66031,29,10,True,8,0,Rapida
2024-03-13 09:45:00,Onibus 8,Linha 505,-23.550303,-46.675491,31,75,True,9,1,Lenta
2024-04-02 16:13:00,Onibus 19,Linha 101,-23.603444,-46.607556,17,32,False,16,0,Rapida
2024-03-07 01:11:00,Onibus 17,Linha 404,-23.55502,-46.669882,13,55,True,1,0,Rapida
2024-03-11 15:43:00,Onibus 28,Linha 202,-23.561902,-46.665158,5,44,True,15,0,Rapida
2024-03-01 18:25:00,Onibus 15,Linha 505,-23.551328,-46.640441,5,34,True,18,0,Rapida
2024-03-27 14:41:00,Onibus 19,Linha 404,-23.594573,-46.661206,19,63,True,14,0,Rapida
2024-04-10 16:21:00,Onibus 26,Linha 505,-23.626487,-46.606178,10,55,False,16,0,Rapida
2024-03-19 13:06:00,Onibus 18,Linha 505,-23.519697,-46.626092,29,91,False,13,0,Rapida
2024-03-23 14:28:00,Onibus 14,Linha 303,-23.584724,-46.666994,39,80,True,14,1,Lenta
2024-03-26 01:51:00,Onibus 16,Linha 101,-23.594429,-46.671399,33,30,True,1,1,Lenta
2024-03-31 02:32:00,Onibus 15,Linha 303,-23.569135,-46.674182,28,39,True,2,0,Rapida
2024-04-09 03:11:00,Onibus 21,Linha 606,-23.559687,-46.610881,36,9,False,3,1,Lenta
2024-03-27 02:35:00,Onibus 17,Linha 202,-23.573449,-46.67078,0,28,True,2,0,Rapida
2024-03-01 16:39:00,Onibus 9,Linha 303,-23.598769,-46.624952,40,96,False,16,1,Lenta
2024-03-14 06:41:00,Onibus 17,Linha 404,-23.508161,-46.603902,141,148,False,6,1,Lenta
2024-03-26 21:39:00,Onibus 1,Linha 505,-23.597383,-46.663993,12,88,True,21,0,Rapida
2024-03-15 19:40:00,Onibus 18,Linha 505,-23.57471,-46.67927,11,37,True,19,0,Rapida
2024-03-04 07:54:00,Onibus 30,Linha 505,-23.565706,-46.674226,4,48,True,7,0,Rapida
2024-03-30 07:17:00,Onibus 24,Linha 404,-23.558467,-46.632014,29,53,True,7,0,Rapida
2024-03-15 23:03:00,Onibus 25,Linha 303,-23.564575,-46.652417,16,50,True,23,0,Rapida
2024-03-17 02:09:00,Onibus 8,Linha 303,-23.590736,-46.666622,33,48,True,2,1,Lenta
2024-03-03 11:27:00,Onibus 1,Linha 101,-23.570952,-46.642607,5,71,True,11,0,Rapida
2024-03-01 14:29:00,Onibus 30,Linha 101,-23.565633,-46.636966,11,18,True,14,0,Rapida
2024-03-26 04:44:00,Onibus 16,Linha 202,-23.558157,-46.636027,31,65,True,4,1,Lenta
2024-03-19 05:01:00,Onibus 14,Linha 505,-23.580505,-46.659232,30,15,False,5,1,Lenta
2024-03-15 06:00:00,Onibus 2,Linha 101,-23.565987,-46.633988,22,72,True,6,0,Rapida
2024-03-18 01:03:00,Onibus 17,Linha 101,-23.565012,-46.637926,12,67,True,1,0,Rapida
2024-03-13 19:06:00,Onibus 24,Linha 404,-23.569257,-46.649518,36,73,True,19,1,Lenta
2024-03-02 20:44:00,Onibus 30,Linha 101,-23.565831,-46.636245,35,25,True,20,1,Lenta
2024-03-05 18:53:00,Onibus 5,Linha 101,-23.564197,-46.634888,2,18,True,18,0,Rapida
2024-03-27 03:26:00,Onibus 21,Linha 202,-23.562783,-46.666196,19,43,True,3,0,Rapida
2024-03-23 23:20:00,Onibus 7,Linha 505,-23.554856,-46.636763,25,70,True,23,0,Rapida
2024-03-19 05:25:00,Onibus 3,Linha 202,-23.589146,-46.659326,29,87,True,5,0,Rapida
2024-03-05 19:48:00,Onibus 17,Linha 303,-23.567508,-46.645903,5,76,True,19,0,Rapida
2024-03-25 13:16:00,Onibus 7,Linha 101,-23.562772,-46.643343,13,46,True,13,0,Rapida
2024-03-05 16:05:00,Onibus 8,Linha 404,-23.558711,-46.602226,10,74,False,16,0,Rapida
2024-03-15 22:48:00,Onibus 2,Linha 505,-23.551189,-46.656236,9,62,True,22,0,Rapida
2024-03-09 06:05:00,Onibus 7,Linha 202,-23.558728,-46.655059,4,25,True,6,0,Rapida
2024-03-19 13:31:00,Onibus 1,Linha 505,-23.565164,-46.670125,35,48,True,13,1,Lenta
2024-03-14 16:30:00,Onibus 1,Linha 404,-23.56211,-46.659893,4,65,True,16,0,Rapida
2024-03-13 00:51:00,Onibus 30,Linha 101,-23.565537,-46.647345,33,78,True,0,1,Lenta
2024-03-25 15:12:00,Onibus 21,Linha 101,-23.587461,-46.644353,5,36,True,15,0,Rapida
2024-03-06 17:03:00,Onibus 20,Linha 101,-23.585687,-46.669294,10,27,True,17,0,Rapida
2024-03-05 22:47:00,Onibus 13,Linha 202,-23.514858,-46.633064,25,40,False,22,0,Rapida
2024-03-27 20:56:00,Onibus 23,Linha 303,-23.553917,-46.674708,30,13,True,20,1,Lenta
2024-03-30 21:44:00,Onibus 20,Linha 101,-23.55337,-46.675427,5,58,True,21,0,Rapida
2024-04-16 15:08:00,Onibus 25,Linha 101,-23.578919,-46.672081,5,102,False,15,0,Rapida
2024-03-24 14:10:00,Onibus 30,Linha 202,-23.572733,-46.67506,28,63,True,14,0,Rapida
2024-03-29 15:06:00,Onibus 8,Linha 303,-23.557428,-46.643165,31,42,True,15,1,Lenta
2024-03-28 21:30:00,Onibus 16,Linha 404,-23.586542,-46.672194,26,38,True,21,0,Rapida
2024-03-30 14:12:00,Onibus 5,Linha 303,-23.567639,-46.672949,14,43,True,14,0,Rapida
2024-03-19 12:25:00,Onibus 22,Linha 303,-23.577924,-46.634753,50,131,False,12,1,Lenta
2024-04-06 00:23:00,Onibus 4,Linha 202,-23.527644,-46.674699,103,42,False,0,1,Lenta
2024-03-06 00:48:00,Onibus 28,Linha 101,-23.585751,-46.660952,5,28,True,0,0,Rapida
2024-03-18 10:32:00,Onibus 5,Linha 404,-23.55593,-46.638793,6,15,True,10,0,Rapida
2024-03-22 07:04:00,Onibus 23,Linha 505,-23.571083,-46.639812,2,65,True,7,0,Rapida
2024-03-29 18:48:00,Onibus 7,Linha 404,-23.571703,-46.666922,0,69,True,18,0,Rapida
2024-04-15 11:59:00,Onibus 22,Linha 404,-33.37438,151.432171,19,85,False,11,0,Rapida
2024-03-25 07:42:00,Onibus 24,Linha 303,-23.590979,-46.650808,10,19,True,7,0,Rapida
2024-03-20 21:35:00,Onibus 21,Linha 404,-23.592382,-46.660375,14,19,True,21,0,Rapida
2024-03-23 19:51:00,Onibus 24,Linha 404,-23.58886,-46.645293,39,60,True,19,1,Lenta
2024-03-28 12:54:00,Onibus 27,Linha 505,-23.582391,-46.658462,19,66,True,12,0,Rapida
2024-03-16 22:30:00,Onibus 2,Linha 202,-23.556275,-46.67828,5,29,True,22,0,Rapida
2024-03-08 15:17:00,Onibus 2,Linha 505,-23.583558,-46.653057,34,82,True,15,1,Lenta
2024-03-11 01:41:00,Onibus 11,Linha 303,-23.583171,-46.638787,40,81,True,1,1,Lenta
2024-03-12 16:49:00,Onibus 8,Linha 505,-23.5573,-46.657706,5,15,True,16,0,Rapida
2024-03-13 05:12:00,Onibus 22,Linha 202,-23.584056,-46.638731,18,82,True,5,0,Rapida
2024-04-10 21:08:00,Onibus 9,Linha 202,46.21007,155.625252,32,98,False,21,1,Lenta
2024-03-14 22:11:00,Onibus 24,Linha 303,-23.546596,-46.697435,23,120,False,22,0,Rapida
2024-01-23 05:00:00,Onibus 30,Linha 101,-23.541356,-46.683677,4,72,False,5,0,Rapida
2024-03-27 00:38:00,Onibus 23,Linha 303,-23.577905,-46.645455,1,36,True,0,0,Rapida
2024-03-04 02:17:00,Onibus 12,Linha 404,-23.596633,-46.660623,2,70,True,2,0,Rapida
2024-03-30 14:50:00,Onibus 28,Linha 101,-23.550529,-46.64841,6,36,True,14,0,Rapida
2024-12-06 05:00:00,Onibus 6,Linha 303,-23.526812,-46.671322,20,102,False,5,0,Rapida
2024-03-30 00:58:00,Onibus 13,Linha 101,-23.594589,-46.643948,40,63,True,0,1,Lenta
2024-03-12 10:27:00,Onibus 4,Linha 404,-23.566429,-46.676632,1,15,True,10,0,Rapida
2024-03-30 07:46:00,Onibus 4,Linha 101,-23.564929,-46.649571,31,57,True,7,1,Lenta
2024-03-12 10:01:00,Onibus 22,Linha 303,-23.590663,-46.678421,9,52,True,10,0,Rapida
2024-03-08 15:44:00,Onibus 20,Linha 101,-23.566162,-46.678285,12,23,True,15,0,Rapida
2024-04-17 03:48:00,Onibus 22,Linha 404,-23.548745,-46.604356,112,21,False,3,1,Lenta
2024-03-16 13:32:00,Onibus 6,Linha 101,-23.561177,-46.667289,0,18,True,13,0,Rapida
2024-03-16 05:14:00,Onibus 15,Linha 202,-23.590409,-46.659952,7,30,True,5,0,Rapida
2024-03-06 01:23:00,Onibus 28,Linha 505,-23.587835,-46.641276,40,45,True,1,1,Lenta
2023-06-21 05:00:00,Onibus 16,Linha 404,-23.626525,-46.646128,37,94,False,5,1,Lenta
2024-03-29 00:52:00,Onibus 10,Linha 202,-23.576623,-46.645228,18,40,True,0,0,Rapida
2024-03-21 06:58:00,Onibus 19,Linha 101,-23.598563,-46.630166,4,51,True,6,0,Rapida
2024-03-20 16:02:00,Onibus 16,Linha 202,-23.571518,-46.668845,20,30,True,16,0,Rapida
2024-03-01 11:49:00,Onibus 16,Linha 202,-23.58362,-46.668797,7,40,True,11,0,Rapida
2024-03-22 10:57:00,Veiculo 160,Linha 202,-23.515383,-46.642025,46,71,False,10,1,Lenta
2024-03-28 07:49:00,Onibus 13,Linha 303,-23.564309,-46.650659,12,27,True,7,0,Rapida
2024-03-28 15:49:00,Onibus 30,Linha 101,-23.553638,-46.650076,36,38,True,15,1,Lenta
2024-04-22 18:19:00,Veiculo 122,Linha 202,-23.641276,-46.672865,11,104,False,18,0,Rapida
2024-04-29 23:37:00,Onibus 11,Linha 505,-23.578464,-46.694198,37,66,False,23,1,Lenta
2024-03-26 06:37:00,Onibus 28,Linha 505,-23.55837,-46.646005,22,29,True,6,0,Rapida
2024-03-08 05:36:00,Onibus 14,Linha 303,-23.589461,-46.669329,35,24,True,5,1,Lenta
2024-03-08 20:37:00,Onibus 16,Linha 303,-23.582331,-46.650446,7,22,True,20,0,Rapida
2024-03-20 21:17:00,Onibus 8,Linha 303,-23.550496,-46.665965,22,21,True,21,0,Rapida
2024-03-02 09:59:00,Onibus 3,Linha 404,-23.568673,-46.637665,20,83,True,9,0,Rapida
2024-03-31 02:24:00,Onibus 1,Linha 404,-23.598314,-46.63498,7,60,True,2,0,Rapida
2024-03-15 02:47:00,Onibus 25,Linha 303,-23.585243,-46.637938,7,23,True,2,0,Rapida
2024-03-09 10:16:00,Onibus 5,Linha 505,-23.588136,-46.657654,32,24,True,10,1,Lenta
2024-03-03 10:18:00,Onibus 11,Linha 202,-23.598819,-46.67556,1,81,True,10,0,Rapida
2024-03-20 10:42:00,Onibus 21,Linha 505,-23.564611,-46.628868,34,100,False,10,1,Lenta
2024-03-21 13:13:00,Onibus 6,Linha 202,-23.567608,-46.675139,3,79,True,13,0,Rapida
2024-03-12 03:04:00,Onibus 8,Linha 303,-23.589684,-46.631081,15,62,True,3,0,Rapida
2024-03-26 02:45:00,Onibus 22,Linha 303,-23.589459,-46.646444,6,65,True,2,0,Rapida
2024-03-31 04:07:00,Onibus 27,Linha 505,-23.562684,-46.671841,27,72,True,4,0,Rapida
2024-03-07 05:40:00,Onibus 1,Linha 202,-23.562718,-46.633483,7,70,True,5,0,Rapida
2024-03-20 19:47:00,Onibus 30,Linha 404,-23.59103,-46.635343,5,20,True,19,0,Rapida
2024-03-11 20:32:00,Onibus 10,Linha 303,-23.589818,-46.635424,17,89,True,20,0,Rapida
2024-03-19 14:42:00,Onibus 20,Linha 404,-23.59994,-46.658271,38,11,True,14,1,Lenta
2024-03-24 19:35:00,Onibus 11,Linha 101,-23.565943,-46.647166,22,45,True,19,0,Rapida
2024-03-02 12:07:00,Onibus 3,Linha 505,-23.587855,-46.637695,4,87,True,12,0,Rapida
2024-03-06 23:17:00,Onibus 15,Linha 202,-23.599937,-46.656855,11,51,True,23,0,Rapida
2024-03-06 05:57:00,Onibus 3,Linha 303,-23.584611,-46.667067,22,89,True,5,0,Rapida
2024-03-30 00:15:00,Onibus 17,Linha 202,-23.565413,-46.675325,32,60,True,0,1,Lenta
2024-03-02 14:59:00,Onibus 22,Linha 505,-23.514304,-46.697038,163,81,False,14,1,Lenta
2024-03-04 22:28:00,Onibus 24,Linha 505,-23.560862,-46.632647,18,22,True,22,0,Rapida
2024-04-23 12:59:00,Onibus 8,Linha 505,-23.614726,-46.678798,-4,40,False,12,0,Rapida
2024-03-26 20:12:00,Onibus 2,Linha 101,-23.565226,-46.643487,34,82,True,20,1,Lenta
2024-03-12 10:50:00,Onibus 4,Linha 505,-23.581983,-46.666429,17,82,True,10,0,Rapida
2024-03-26 17:36:00,Onibus 20,Linha 505,-23.553807,-46.673247,17,36,True,17,0,Rapida
2024-03-26 19:17:00,Onibus 26,Linha 404,-23.584307,-46.657344,15,71,True,19,0,Rapida
2024-03-01 14:25:00,Onibus 1,Linha 505,-23.588948,-46.67796,0,90,True,14,0,Rapida
2024-03-24 17:59:00,Onibus 16,Linha 202,-23.593962,-46.645471,18,65,True,17,0,Rapida
2024-04-18 12:17:00,Onibus 1,Linha 202,-23.600336,-46.629375,23,107,False,12,0,Rapida
2024-03-21 13:04:00,Onibus 18,Linha 101,-23.590909,-46.632116,22,77,True,13,0,Rapida
2024-03-28 07:55:00,Onibus 2,Linha 505,-23.628657,-46.657648,153,62,False,7,1,Lenta
2024-03-27 16:21:00,Onibus 7,Linha 505,-23.579675,-46.666264,15,70,True,16,0,Rapida
2024-03-05 11:04:00,Onibus 2,Linha 303,-23.558119,-46.640791,22,45,True,11,0,Rapida
2024-03-23 17:41:00,Onibus 19,Linha 404,-23.552916,-46.640881,5,76,True,17,0,Rapida
2024-03-23 12:16:00,Onibus 26,Linha 303,-23.568216,-46.675814,27,52,True,12,0,Rapida
2024-03-06 02:15:00,Onibus 9,Linha 505,-23.588404,-46.640947,0,32,False,2,0,Rapida
2024-03-19 05:52:00,Onibus 13,Linha 404,-23.584947,-46.653456,27,11,True,5,0,Rapida
2024-03-20 10:18:00,Onibus 17,Linha 660,-23.579525,-46.6775,47,39,False,10,1,Lenta
2024-03-23 05:53:00,Onibus 17,Linha 505,-23.562464,-46.640175,23,29,True,5,0,Rapida
2024-03-23 20:13:00,Onibus 9,Linha 303,-23.587338,-46.65775,4,33,True,20,0,Rapida
2024-03-15 01:48:00,Onibus 27,Linha 505,-23.590345,-46.671334,5,69,True,1,0,Rapida
2024-03-28 14:46:00,Onibus 15,Linha 505,-23.550621,-46.661741,32,84,True,14,1,Lenta
2024-03-17 01:22:00,Onibus 7,Linha 101,-23.593989,-46.677319,37,70,True,1,1,Lenta
